"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SPRYD3",-0.588477798118331,5.97025012812707,-13.3147925749685,1.6405973096711e-35,6.33887028400919e-35,68.9949899357945
"GON4L",-0.481532193642883,5.81092392052427,-13.3092797277869,1.73615265311449e-35,6.70644716077043e-35,68.9543020448091
"C17orf107",-1.35840750246526,1.35869561190729,-13.3091383353589,1.73867501360315e-35,6.7145632097909e-35,69.5831170799091
"GALNT16",-2.16160421877731,1.59429859588487,-13.3085793915321,1.7486820438824e-35,6.75157325954402e-35,69.5209460972344
"HMGCLL1",-2.2386606628715,-2.65001071878193,-13.304481686908,1.82381854264757e-35,7.03996607718985e-35,69.7316113991996
"PEX26",0.558490227275867,5.88152975072639,13.3042365080029,1.8284148209801e-35,7.05599889026171e-35,68.9647671380082
"MIB2",-0.904821225936837,5.62703314842417,-13.3027054952908,1.85737828853748e-35,7.16603610813613e-35,68.882870116705
"LRRC27",-0.75197089722293,2.5605293080213,-13.3016927416783,1.87678811045122e-35,7.23916962835709e-35,69.3933378524628
"ARMC8",-0.527449193170969,5.23667719197084,-13.3001701080766,1.90635088411392e-35,7.35142037043494e-35,68.9197330267892
"CCDC134",0.971986513175013,1.72727742832782,13.2989691686908,1.92999463185312e-35,7.44079691399978e-35,69.5320356104526
"AKT1",-0.45021218411355,7.35019625562727,-13.2981956386588,1.94537810857288e-35,7.49829172779556e-35,68.79551649388
"PLCE1",-0.959396039849691,5.04631663139028,-13.2981283120569,1.94672282186325e-35,7.5016606225475e-35,68.8932173997754
