"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RAPSN",-3.07401139063266,-1.96002928341034,-30.2323781627803,6.85591522270003e-119,6.71104713610605e-118,260.63441378052
"BCL2L12",1.38373521125847,3.86921169738508,30.2282450168191,7.18517547668473e-119,7.02883565084415e-118,260.751461134693
"PSPH",1.98566776958096,3.46307538290652,30.2197451509872,7.91288279200589e-119,7.7357438507352e-118,260.707622301367
"PABPN1",-0.972595031660795,7.62205478035385,-30.2180104129987,8.07023033712639e-119,7.88451157488099e-118,260.363201283194
"APC2",-3.21761893613561,0.80329241083546,-30.2112192499503,8.71692682125136e-119,8.51087006295272e-118,260.639441144735
"RPL26L1",1.25686720239545,3.89347105733345,30.2096142780686,8.87718943366369e-119,8.66179540067019e-118,260.533827668399
"SERPINA5",-3.50338267149967,0.985601214458973,-30.209359972079,8.90285209921235e-119,8.68127759719101e-118,260.626421456083
"RPE",0.962917175124064,5.190149471092,30.209136966298,8.92541727105127e-119,8.6977164084458e-118,260.355257157203
"MSANTD1",-2.14731359088456,-1.17582486222226,-30.195611862366,1.0406583697595e-118,1.01346161108655e-117,260.321338432564
"EFCAB11",1.41173468203776,2.34727199913909,30.1933560958067,1.06765266626922e-118,1.03908648062639e-117,260.47067060178
"KIRREL3",-4.55646660537268,0.203769164332077,-30.1926734437485,1.07595911869777e-118,1.04650242042582e-117,260.376699958253
"SPTBN4",-4.0826854910517,0.697085701034405,-30.1825963946998,1.20637512643293e-118,1.17259970038037e-117,260.303063425443
"HERC1",-1.47102953366482,6.21930503365194,-30.1804387056328,1.23629401718249e-118,1.20091504881315e-117,259.951295308649
"EPN2",-1.38703976720729,5.59662640740025,-30.1796407886092,1.24754517627132e-118,1.210645694588e-117,259.975166278469
"AJUBA",2.09632170981595,3.49397444986282,30.1796157424545,1.24789999750525e-118,1.210645694588e-117,260.252575002042
"DST",-2.37774817790517,8.00170888068918,-30.1788082722203,1.25939345410595e-118,1.22101880623593e-117,259.922507530718
"STX6",0.752037013174686,5.16997957823813,30.1780056953472,1.27092223166894e-118,1.2314129518669e-117,259.997454236683
"TBX1",-3.58321161873275,-0.397473275568374,-30.1735623220573,1.33668766490087e-118,1.29431109915846e-117,260.123263625182
"IL6ST",-1.62671717242135,6.96074295425787,-30.1727416038571,1.34920243910989e-118,1.30559964282374e-117,259.849270142832
"ZNF568",-2.51223837156702,1.53987048819953,-30.1587467886732,1.58158840406808e-118,1.52950436969553e-117,260.079324188598
"NABP2",0.963455965937615,5.24312482669742,30.1577381154263,1.59980894297847e-118,1.54614382371178e-117,259.766064211938
"ZNF354B",-1.44576444522747,3.44362919330007,-30.155730839117,1.63669544995536e-118,1.58079058002343e-117,259.98038240638
"CNKSR2",-3.6342264295656,-0.509210440804195,-30.1548461398164,1.6532221150203e-118,1.59574149810161e-117,259.901226851242
"VRK1",1.6263746213623,3.61625812156287,30.1493429920227,1.75984092400846e-118,1.69757819764638e-117,259.888725904483
"TARSL2",-1.44376772514648,3.92483893866225,-30.1459754981312,1.82844928800517e-118,1.7626436178676e-117,259.805503487157
"DMAP1",-1.09898348912694,5.41340751751509,-30.1416508418782,1.92049916378219e-118,1.85021035115072e-117,259.552876866531
"ZNF835",-3.84890533325232,-0.297101787202387,-30.139695138207,1.96363519319748e-118,1.89057258240826e-117,259.74528181114
"GDF7",-3.12066516055112,0.439163543881614,-30.1313620997617,2.15856941730861e-118,2.07694169755054e-117,259.71482191796
"TMED3",1.43462360716058,6.0231814340753,30.1284705823076,2.23064243060229e-118,2.14493509683341e-117,259.386808720303
"SEC61A2",-1.2510234489405,3.03266688935748,-30.1160860630657,2.5675978661637e-118,2.46738707933171e-117,259.568260884745
"CAND2",-3.92767609470978,1.97848218687924,-30.1136083312577,2.64089570437884e-118,2.53622504287573e-117,259.574446163976
"SRP72",0.842152297706371,6.48713142388984,30.1134931788207,2.64435268169688e-118,2.53794579482003e-117,259.188178698329
"ZNF304",-2.73942483551274,2.5323014496082,-30.0947160473141,3.27316010518514e-118,3.13947345268261e-117,259.359505454105
