"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MTMR11",0.371490545461546,5.56274570939484,1.47970227815401,0.13951826501493,0.177423741327186,-6.87997898011956
"ZNF74",-0.1526934362135,3.21048248958517,-1.47960380462795,0.139544551244727,0.177443070764106,-6.48954240063356
"MYOM1",-0.374330310966182,2.23030767529249,-1.47952856836643,0.139564637163934,0.177443070764106,-6.35150235491197
"TGFB3",-0.326286575851825,4.18436194117568,-1.47948703161821,0.139575727237695,0.177443070764106,-6.73188424327172
"HLF",-0.422944345993253,4.70306199526083,-1.47948497498834,0.139576276363756,0.177443070764106,-6.86230513570027
"SKP1",-0.128276860140426,8.20580326389773,-1.47919305631347,0.139654236400604,0.177528568109616,-7.01319700943927
"FNIP2",0.24007495473239,6.28871002340199,1.47884855007932,0.139746283737466,0.177631958758219,-6.98747386019062
"KLRC4",0.657154618257722,-3.0776156689261,1.47830297643249,0.139892149290703,0.177803736820804,-5.85657182894187
"MAP4K5",0.172619714435676,5.25412837772949,1.47769511903644,0.140054805459753,0.177996827881736,-6.8566023330272
"OGFOD1",-0.121247921737381,4.905520692831,-1.47722056289036,0.140181893015716,0.178144688357163,-6.84261720073079
"MDGA1",-0.384015939229533,2.36664504022824,-1.47693201788869,0.140259209705361,0.178229281651351,-6.37270660896612
"PLEK2",0.473910398823554,3.22349741891549,1.47688813055928,0.14027097235719,0.17823056795753,-6.38469494592375
"TBCC",0.177430634711564,4.17210525848653,1.47664327872361,0.140336611341748,0.178300304960905,-6.62716873375949
"TUBGCP4",0.127591980146294,4.71936242031008,1.47659960271155,0.140348322336586,0.178301520001399,-6.76374076926373
"MEX3D",0.243512580648613,3.65184615495999,1.47580176546233,0.140562381760846,0.178559782944836,-6.50445862711637
"MYOC",0.633981550600619,-0.677664236709484,1.47569395659316,0.140591326135607,0.178582868219601,-5.99238216626763
"MTUS1",0.253181363210788,6.05662863573167,1.47378541156722,0.14110449079434,0.179220972410891,-6.97107058115451
"EPHA2",0.312782202711813,5.77543940430072,1.47358080106137,0.141159591508388,0.179277222890881,-6.92216681311247
"EGR1",0.475517684832981,8.02693276151697,1.47304228396554,0.141304691061669,0.179445585831895,-7.04101765861706
"AKR1C4",0.660554484821069,-2.75906596367835,1.47300847406045,0.141313804730154,0.179445585831895,-5.88098438836898
"GLB1",-0.211688084355547,5.76774254266166,-1.47256353544264,0.141433782885947,0.179584183691975,-6.98613113498877
"ZNF619",-0.191927518089017,2.034748718435,-1.47239409868383,0.141479492311697,0.179628465541095,-6.31058374916647
"RBAK",0.177451464500898,4.57588663522191,1.47205714254845,0.141570427729122,0.179730157081025,-6.72974889403924
"MTM1",0.21312235348431,4.16592437475992,1.4717171352292,0.141662232215238,0.179832936286097,-6.6373327419686
"LPL",0.468816847454317,4.72791880565902,1.47027100333451,0.14205321091719,0.180315456993806,-6.70031037994904
"BMS1",0.0982218152591843,5.57799989498921,1.46937060239501,0.142297064301065,0.180611164373553,-6.93325809559217
"PCDHB15",0.542852482599793,2.97903565968701,1.46913258332311,0.142361580253251,0.18067921909352,-6.35446952339223
"CHST3",-0.303502281380281,5.20154831261378,-1.46878364674997,0.14245620150844,0.180782966899951,-6.93468961189836
"KCNH4",0.357080078350066,-2.02710043359058,1.46875071412575,0.142465134359603,0.180782966899951,-5.93918663234944
"GLT8D2",-0.392359057365778,1.90049587991112,-1.46816257313166,0.14262473802881,0.180971646393666,-6.31747684381993
"AGBL5",0.177704629784839,5.54241719221362,1.46796044394273,0.142679621539861,0.181027431354507,-6.92216895300294
"KLRC3",0.575390406820947,-3.88226600619207,1.46784403102772,0.142711238153215,0.181053689726212,-5.83663918118316
"IL4R",-0.200560245118708,6.23623509856042,-1.46673607800587,0.143012417326321,0.181421904266055,-7.03084726597011
"PCDH10",1.15466313884882,3.11612215704084,1.46644433336438,0.14309180469331,0.181508724560855,-6.28740811463401
"ZDHHC17",0.158301028421578,5.27832815882357,1.4662259596964,0.143151249084709,0.181570236292204,-6.87827091737779
"CA5B",0.214500365719099,3.60226352959527,1.46613908212535,0.143174903666586,0.181586346992681,-6.52119967754934
"TCF23",-0.627624932274204,-3.34624558654469,-1.46590753886464,0.143237961771609,0.181652426238163,-5.92066021352146
"SNRPD3",-0.10463089048362,5.93325700527232,-1.46531807853693,0.143398590841611,0.181842224075499,-7.00437692088954
"ZCCHC12",-0.462108171347706,-2.93312841668896,-1.46520760650017,0.143428710094167,0.181866507430301,-5.93572851710409
"MRPL19",-0.138614008345195,4.92548260566876,-1.46478147846971,0.143544935829806,0.18199996108308,-6.87336201223502
"BAALC",-0.487078883990997,1.55974213932029,-1.46447890283006,0.143627506815693,0.1820907268867,-6.29159617423307
