"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GTF2B",-0.0249538809779004,4.4107359624278,-0.886963851233552,0.375355309392852,0.391547402394349,-8.15099630961812
"ATP2A3",-0.0899568199100855,5.70768562099964,-0.881312349412633,0.378403937213543,0.394701144166364,-8.24023371289901
"OTOP3",-0.322974353228014,-1.1839343566445,-0.878368669984769,0.379997898399442,0.396337248985964,-7.19041542157724
"RHOD",0.114731264826623,4.80526035488951,0.877793436116377,0.380309861715832,0.396636102519682,-8.20201096473824
"KCNH1",0.114175434508377,-1.34416343987587,0.877154936523509,0.380656320131101,0.39697088961519,-7.1972114990049
"TOE1",-0.0291773589433868,3.52590768547972,-0.875312659928561,0.381657052158709,0.397987901485551,-8.0226066798477
"M6PR",0.0218823295331392,6.62680245298592,0.874986682258639,0.381834292773344,0.398146106724552,-8.24016260205362
"TMPRSS11D",0.3375500288795,1.2544040505725,0.874223573989284,0.382249407856792,0.398552310605147,-7.58612777225579
"EIF4G3",0.0280353791812287,6.51524817193999,0.873324412367061,0.382738888757053,0.399035992509609,-8.24333229115791
"COX6C",0.0308480989488435,6.63412565154841,0.87199077034977,0.383465598111767,0.399766922916197,-8.24255095137319
"PIGV",0.0302809292190496,3.84974396907468,0.870601237800804,0.384223662297657,0.400530441174747,-8.0867370150406
"ZNF239",0.0851499454903766,1.44790288405783,0.867720314326251,0.385798283747429,0.402145013139654,-7.60335277641429
"ZSCAN25",-0.0269489785211023,4.07168995292029,-0.867392880325181,0.385977498354429,0.402304934632052,-8.12150687105792
"SPRR2F",0.302836724871977,-0.741712420126889,0.866671160987686,0.386372697153111,0.402689940360646,-7.29117557951857
"PHOSPHO1",-0.0780940371049219,-1.05500732832949,-0.86625270240296,0.386601949830553,0.402901951858021,-7.2294468931594
"AMOT",-0.0881083137579846,3.33238841384139,-0.865083129401007,0.387243141696988,0.403543213806904,-7.9885487203134
"HIPK1",0.0275757850655429,6.6253188861976,0.86490285303057,0.387342031884573,0.403619299258665,-8.24881763044499
"AIDA",-0.0421428300383848,6.42425970455157,-0.861876496076366,0.389004435344901,0.40532448246873,-8.2558834191942
"GON4L",0.0219146451755039,6.0332788982768,0.861028359004824,0.389471103512149,0.405783620673279,-8.25863020493068
"SLC6A11",-0.278096371223365,-0.162036399448207,-0.860812095694139,0.389590152056807,0.405880542490817,-7.32417171044527
"RIMKLA",-0.135227158348896,1.34669426983027,-0.858856875697182,0.390667466985632,0.406975720182667,-7.56796384196339
"NUTM2B",-0.0634905533488602,0.430750260927905,-0.857268639015343,0.391543909435599,0.407861507745077,-7.4233520910621
"CSF2RB",0.0622084308193722,3.31105187909579,0.856720976603994,0.391846404978004,0.408149350770798,-8.00507919084099
"MMD",-0.0628198139986185,3.95506160247236,-0.853676931034457,0.393530338959917,0.409875973072308,-8.11345587902295
"RAB5A",0.030260103918236,5.75109633213646,0.853533773925564,0.393609639910379,0.40992136881046,-8.26366685809983
"KIFAP3",-0.0319815487989752,4.92886917529494,-0.85350336051417,0.393626488470492,0.40992136881046,-8.23065425209317
"MEGF10",-0.120345031643575,-0.527652019282131,-0.85237158533447,0.39425378547061,0.410547222058026,-7.29733826697807
"MRPL24",0.0306490349340445,5.11234230327295,0.851680160297023,0.394637312310459,0.410919164170253,-8.24488231137056
