"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PTGER4",-2.60656542628886,2.71612458871974,-12.9400082621986,1.76739947327272e-22,2.60872198181539e-21,40.4711345116018
"HMGN3",-1.69622725265322,5.41494221754847,-12.9315862551847,1.83775892487625e-22,2.70999564654042e-21,40.1517221278571
"MRI1",-1.88468726872496,4.45686892795201,-12.9281473014951,1.86729198385645e-22,2.75093072607456e-21,40.2033908347926
"TM9SF4",1.14563250624076,7.23166406590352,12.9232583665124,1.91010014668443e-22,2.81132671494455e-21,40.1166937121059
"SLC5A2",-7.76929311936614,-0.343268171846075,-12.9194337683746,1.94427533603938e-22,2.8589140557326e-21,40.5154449262202
"PDP1",2.73630550664059,6.4759076938496,12.9184383405033,1.95327045385772e-22,2.86942088548246e-21,40.2620540975819
"PRODH2",-10.1019049171751,-1.82861780471614,-12.9108875042387,2.02287902716754e-22,2.96886682577578e-21,40.5136556618281
"ZNF664",1.32643476038463,8.08387385078399,12.9087462881023,2.04306810412495e-22,2.99566309067017e-21,40.0457932498628
"DNAJB13",-3.63176049012932,-2.95461679092916,-12.9051359236426,2.07756911392048e-22,3.04337390597247e-21,40.4581080734434
"PLG",-8.57044434491977,-1.41488432490122,-12.8936478629856,2.1912946852569e-22,3.2069390992821e-21,40.429009099447
"CLIP1",1.51488481072359,7.3490084413561,12.8919010716309,2.20912671592071e-22,3.22998894854647e-21,39.9787924831325
"IFITM1",-2.87818873591712,5.28989071273859,-12.8903151807984,2.22544247362111e-22,3.2507805172584e-21,39.9659323852132
"SPEG",-3.89223858644009,1.15313975848969,-12.8892023838839,2.23696325481318e-22,3.26453536894796e-21,40.3616079074295
"ABCA10",-2.67918390430227,0.719817344772327,-12.8832604806973,2.29950193219034e-22,3.3526478829012e-21,40.3888259302392
"DHRS1",-1.41260804865183,4.48829353550329,-12.882781852091,2.30461533326023e-22,3.3569481375461e-21,40.0067154255482
"FBLN1",-4.12084243408619,3.92327326779263,-12.8806414468283,2.32762240343804e-22,3.38728014489064e-21,40.0338486631626
"SLAIN2",0.963312056469005,6.13568991403104,12.8765863813381,2.37184482576792e-22,3.4484000733025e-21,39.9503939447094
"DAAM2",-2.09519212006014,4.20496828218271,-12.8695883579829,2.45015682941322e-22,3.55892161935274e-21,39.9547964356913
"GPR153",-3.34838940621455,0.926832815903235,-12.8663163699332,2.48765870595253e-22,3.61001398554178e-21,40.2847848922183
"MRC2",-3.0089266002681,4.34338086324137,-12.8644256955864,2.50959106770213e-22,3.63843796572553e-21,39.9051413289048
"WTIP",-2.53976104515474,2.92293238872284,-12.8619109680626,2.53906404159341e-22,3.67773113699707e-21,40.0844081517099
"NPY1R",-3.41549210386364,3.01761031149278,-12.8585480672031,2.57902208639189e-22,3.73212403229453e-21,40.030198649751
"TNFRSF6B",-6.25899539710441,-1.5791521895503,-12.8557422929917,2.61284351833563e-22,3.77754347622932e-21,40.2789133049711
