"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MOCS1",0.0649738326323064,4.27429291776064,1.29362808758963,0.196792893948827,0.206904493211269,-7.49226973548776
"DLX3",0.198356983231008,0.600157428966465,1.2916390125389,0.197480272762409,0.207614353780884,-6.79367366632322
"AASS",0.178971121215622,4.2917359270601,1.29064495584131,0.197824457086207,0.207963342707504,-7.50013165532287
"ARMCX1",0.162638862461757,3.69182992566738,1.29032614453132,0.197934936361313,0.208066620789303,-7.35435942781116
"GPR155",-0.127532212061925,2.6883913960465,-1.28932030148581,0.198283793496959,0.208420450307368,-7.11190838824113
"SPATS2L",0.123408962790917,5.42629729786353,1.28486552669949,0.199834279375212,0.210037216373848,-7.71660134591904
"EIF2B3",0.0623231379315357,5.00997173157868,1.2844731163508,0.199971283231836,0.210168224245883,-7.6542263726007
"ATP1B1",0.077846253500276,6.17086729855154,1.28276406615121,0.200568774985368,0.210783155120593,-7.7952340968181
"PPP1R14C",0.276210364945942,3.8286126421658,1.28129927935427,0.201081912438349,0.211309365249471,-7.40026272996813
"XRCC4",-0.0604933917584272,3.33297579827862,-1.27999197072165,0.201540695187165,0.211778394571904,-7.2756534842423
"RAX",0.25005164130362,-1.70492868467432,1.2796977633193,0.201644049071682,0.211873905358394,-6.63868390502642
"DHRS3",0.107099634574308,5.14718896755329,1.26934785134251,0.205304687986395,0.215706927491391,-7.69583406426049
"ABHD10",0.053892393263995,5.21839569919066,1.26799340296555,0.205787309532245,0.216200643267612,-7.70880572781664
"EXOSC8",-0.0562948883316654,5.4452600538644,-1.26612476043597,0.206454509570073,0.216888204666348,-7.74308695838536
"BTBD7",-0.0567305073858426,5.4988755929985,-1.26397801110063,0.20722295473121,0.217682036340859,-7.75260556195344
"HAS3",-0.142938955931212,3.40876855389258,-1.26135888339793,0.208163313558165,0.21865634937874,-7.31632877327654
"SPINT2",0.102290366526285,8.21668990493642,1.25874202201523,0.2091059602953,0.219632945139371,-7.89466490259474
"IST1",-0.0390356829292458,7.48191828204922,-1.25479180194509,0.210534790649388,0.221120048190376,-7.88745632779765
"SLC26A2",0.0818860730243083,4.33659932992255,1.25326512189922,0.2110889025004,0.221688326731937,-7.55794748169721
"ROGDI",-0.0629111788784327,5.1333526247773,-1.25206427133527,0.211525498027908,0.222133125522885,-7.7156160356718
"CD164L2",0.159847540972272,-0.501547573244218,1.25143728783498,0.211753712136713,0.222359051514399,-6.75511212656997
"ZSCAN22",-0.0553388587084078,2.56521546172019,-1.25068322341249,0.212028418935824,0.222633767789598,-7.13518069493437
"TM4SF1",-0.167245245203169,4.79317842790745,-1.25034907599928,0.212150232055284,0.222747918855699,-7.65779078726311
"EGF",-0.159513744837982,0.149427815851824,-1.25013627398836,0.212227835306353,0.222815640377206,-6.80286873945691
"PDZD4",-0.196363922790828,4.55762630647121,-1.24975855302255,0.212365630884259,0.222946544888309,-7.61054386763201
"PSMD2",-0.0652217672645481,8.18193808834332,-1.24883539496239,0.212702679539333,0.223286600993137,-7.90647954886526
"MRPL28",-0.0662793476880097,6.49491178873214,-1.24779037463696,0.213084688894183,0.223673810109062,-7.86052258826026
"ZNF225",-0.080530016721875,3.21031248260428,-1.2453702435793,0.213971283521377,0.22459059907392,-7.28774909441823
"KRCC1",0.0771202257012176,4.47385245847212,1.24324259621068,0.214752935645269,0.225397130900078,-7.60123326331349
"RABAC1",0.0690531414815601,6.88558368457859,1.24248318601991,0.215032427044674,0.225676545455354,-7.88534091538048
"MICALL1",-0.116049226254776,5.71996115208366,-1.23792286342207,0.216716339011262,0.227429774026261,-7.81070566666916
"KCNMB4",0.151056286494383,3.62173769551987,1.23727607620531,0.216955937120941,0.227667165811187,-7.40407334840922
"CX3CL1",-0.164951519492385,4.21101242819005,-1.23452228710067,0.217978204125786,0.228725787285089,-7.55060812030386
"LGR5",-0.332613302783246,-0.502362144328517,-1.23402765793435,0.218162189374668,0.228904718507149,-6.77276583724795
"C9orf47",0.154658441270858,-0.644086449599054,1.23121921886844,0.219208959982916,0.229988841583853,-6.76976363130696
"LSM10",0.065873402025689,4.55138291345098,1.23099034079188,0.219294427621496,0.230064316835878,-7.63304218601795
"TTC7B",-0.0628607944360029,4.52599427573688,-1.22946757132654,0.219863672316574,0.230647287560678,-7.62939335332146
"CYP1B1",0.153933327237749,4.42338906658294,1.22839141186404,0.220266606562996,0.231055729672868,-7.60818645254275
"S100A1",0.131550524960895,2.41136028234308,1.22300281182175,0.222292206909513,0.233166164103964,-7.1417715906898
"LMBR1",0.0639842394865795,6.06518969628594,1.22236871242415,0.222531446606715,0.233402708987206,-7.86248867719475
"ZFP69",0.0512360496163242,3.14755548980256,1.22231375797701,0.222552189119271,0.233410067463399,-7.30407842085873
"ZNF493",0.0698886011468636,4.1213109367285,1.2222219148558,0.222586858337768,0.23343203029329,-7.54541814538803
"RNF39",-0.123299611891717,1.80699572740388,-1.22189327691482,0.222710945406974,0.233547759216786,-7.02916825032049
"TNKS1BP1",0.0824957979945857,6.64870833013141,1.21893622064523,0.223829709176746,0.234706485868364,-7.90403365430667
"SLC23A1",0.177304122430692,-1.28277713395332,1.21828548754271,0.224076446854256,0.234950724690742,-6.74194534390202
"PLA2R1",0.113722898426311,2.37367921077572,1.21734102588411,0.224434904796944,0.235312068144484,-7.14077303608735
"CXorf40A",-0.0768309856146283,3.40444515584499,-1.21532932141819,0.225199793241566,0.236099468788433,-7.37340583648578
"ZNF878",-0.202542060582733,0.56764586678738,-1.21471461476507,0.225433889256832,0.236330323854696,-6.88141651548164
"MED8",-0.0476985325512764,5.25302337415456,-1.21402052095953,0.225698427795235,0.236593062464101,-7.78080494527919
"ASNS",0.0910591699691921,5.91118645367884,1.21359727877366,0.225859846490319,0.236747677827727,-7.85965004160198
"PPIF",-0.0761330113485092,6.20245199883305,-1.21337879598979,0.225943205194971,0.236820456212494,-7.88404783375388
"SC5D",0.093702126116221,4.63051613083368,1.21327975683753,0.225980999310139,0.236845470430819,-7.67119132747199
