"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SERPIND1",-0.696811792918429,-2.1122606651492,-0.849898051007224,0.395871814537298,0.507628097120154,-6.08932357206943
"MARCH3",-0.355019360829283,1.64681838109575,-0.849798244355299,0.39592724695506,0.507660950861962,-6.29441991335346
"HTR1F",0.587070979096135,-2.55635762835886,0.849601616174326,0.396036467624001,0.507762762172045,-6.07311266447403
"CTTNBP2NL",0.194675181139295,5.3575944498675,0.849272082201452,0.396219554155245,0.507959255266857,-6.94931936908979
"FAM214B",-0.230622054161114,4.55895052508395,-0.849083708307386,0.396324236272373,0.508055210740909,-6.85759176069553
"NAA40",0.193137289664049,5.03811395939809,0.84846078153085,0.396670525072288,0.508441861298195,-6.88047941075313
"SIPA1L1",0.161506231576772,5.79896247830398,0.848401946899578,0.396703241072141,0.508441861298195,-7.02865579561526
"MGST3",0.24379510877854,6.32544443747857,0.848380032662186,0.396715427275185,0.508441861298195,-7.08727380790512
"TLR2",-0.468160210373304,3.55170372413027,-0.848174128526826,0.396829938777491,0.508550348242165,-6.67136957201333
"NAT8B",0.636254425008569,-2.16632020604275,0.848057324854462,0.39689490685542,0.508595332142445,-6.07716151001596
"AP3S1",0.196095025289295,5.76981642710401,0.84766598087516,0.397112625594163,0.508836034706019,-7.01972228618247
"PLOD2",0.472314042448287,5.67698748017668,0.847546426599623,0.397179152354828,0.508854584295435,-6.96200718033368
"DCTN2",0.111801872052357,7.01498227282649,0.84753256600686,0.397186865608956,0.508854584295435,-7.14889830292986
"PAX9",0.741678988518252,1.86671088183055,0.846965359979285,0.397502586752009,0.509201594693951,-6.20720767612421
"RHOF",-0.60546235402823,2.95910065643621,-0.846938522529926,0.397517528913112,0.509201594693951,-6.56482876936604
"ZAR1L",0.438461877270175,-4.88248311205432,0.846723531090438,0.397637240957228,0.509316628526562,-6.07018123420233
"MORF4L2",0.130649202450621,7.84774470462496,0.846651794442978,0.39767719038038,0.509329488190996,-7.16749956248978
"ENTPD7",0.394073188505486,4.02032337104977,0.846534941865436,0.397742269613645,0.509374528784746,-6.59908339414247
"C2orf27A",0.395497282858727,1.13895156460821,0.845708098054807,0.398202951527442,0.509926158938247,-6.17182857415023
"ACADM",-0.253270606680698,5.20490324782948,-0.845060675065046,0.398563892961641,0.510349991220678,-7.00388415053984
"NSUN7",-0.504549178051553,1.70109675779193,-0.845001023701205,0.398597158829966,0.510354211858308,-6.32762445474992
"RAB11FIP1",0.470102818497494,5.85329423829081,0.844853376358511,0.398679504768516,0.510421268077818,-6.9922385356697
"PPP1R27",-0.452136145694946,-3.97252741308876,-0.844547348550026,0.398850215461055,0.51060143730915,-6.0743698434299
"UNC5D",-0.552824910744093,-5.33765414502193,-0.844410830954713,0.398926382957519,0.510660555918483,-6.07104490093603
"MEIOB",-0.593498418753783,-4.77275039774623,-0.843822421209058,0.399254775967664,0.511042512022951,-6.07211740430101
"CLEC1B",-0.551861653142932,-4.33073926214897,-0.843543223526056,0.399410654015492,0.511203609712876,-6.07381227759327
"MALL",0.615810149358122,5.85782924609829,0.84317216263613,0.399617876806669,0.511393711946452,-6.97439251114509
"ANKLE1",-0.414121349547258,-0.141803047998195,-0.843169712898268,0.399619245103731,0.511393711946452,-6.13815201564453
